date,code,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,isHome,shotType,situation,playerCoordinates_x,playerCoordinates_y,playerCoordinates_z,bodyPart,goalMouthLocation,goalMouthCoordinates_x,goalMouthCoordinates_y,goalMouthCoordinates_z,blockCoordinates_x,blockCoordinates_y,blockCoordinates_z,id,time,addedTime,timeSeconds,draw_start_x,draw_start_y,draw_block_x,draw_block_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalType,xg,xgot,shootoutOrder
11032023,11109246,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,,7959,840020,رافائيل فييغا,True,block,assisted,15.5,51.5,0,left-foot,low-centre,0.0,50.3,19.0,10.3,50.9,0.0,1884706,2,,90,51.5,15.5,50.9,10.3,49.7,0.0,49.7,81.0,44,2610,shot,,,,
12102019,8177293,Henrique Dourado,,,henrique-dourado,Henrique,F,9,370,329219,,True,save,regular,11.7,39.4,0,left-foot,low-right,0.0,48.0,9.5,6.6,44.2,0.0,573768,90,3.0,5566,39.4,11.7,44.2,6.6,52.0,0.0,52.0,90.5,1,734,shot,,,,
12102019,8177293,Leonardo Valencia,,,leonardo-valencia,L. Valencia,M,9,119,790010,,False,block,assisted,27.1,26.4,0,right-foot,,,,,21.0,31.8,0.0,573767,90,3.0,5555,26.4,27.1,31.8,21.0,,,,,1,745,shot,,,,
12102019,8177293,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,block,assisted,11.7,66.0,0,left-foot,,,,,8.9,62.6,0.0,573766,90,,5384,66.0,11.7,62.6,8.9,,,,,1,16,shot,,,,
12102019,8177293,Matheus Fernandes,,,matheus-fernandes,Matheus Fernandes,M,35,1014,840150,,True,save,regular,11.4,61.2,0,right-foot,low-right,0.0,47.5,10.1,1.8,51.4,0.0,573765,87,,5196,61.2,11.4,51.4,1.8,52.5,0.0,52.5,89.9,4,204,shot,,,,
12102019,8177293,Henrique Dourado,,,henrique-dourado,Henrique,F,9,370,329219,,True,miss,assisted,8.7,44.1,0,head,close-left,0.0,57.5,22.2,,,,573764,82,,4862,44.1,8.7,,,42.5,0.0,42.5,77.8,9,538,shot,,,,
12102019,8177293,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,save,assisted,10.2,30.3,0,left-foot,low-left,0.0,53.9,14.6,1.0,47.3,0.0,573763,78,,4667,30.3,10.2,47.3,1.0,46.1,0.0,46.1,85.4,13,733,shot,,,,
12102019,8177293,Bruno Henrique,,,bruno-henrique,Bruno Henrique,M,8,389,345113,برونو هنريك,True,miss,regular,23.1,67.4,0,right-foot,left,0.0,67.4,6.9,,,,573762,71,,4214,67.4,23.1,,,32.6,0.0,32.6,93.1,20,1186,shot,,,,
12102019,8177293,Luiz Fernando,,,luiz-fernando,Luiz Fernando,M,11,187,874143,,False,miss,assisted,9.1,51.3,0,head,right,0.0,22.2,19.4,5.7,71.7,0.0,573761,69,,4132,51.3,9.1,71.7,5.7,77.8,0.0,77.8,80.6,22,1268,shot,,,,
12102019,8177293,Vitor Hugo,,,vitor-hugo,V. Hugo,D,31,340,794838,"هوغو, فيتور",True,miss,corner,8.5,40.6,0,head,close-high-left,0.0,58.5,55.6,,,,573760,67,,3962,40.6,8.5,,,41.5,0.0,41.5,44.4,24,1438,shot,,,,
12102019,8177293,Luan,,,luan,Luan,D,13,759,250351,,True,miss,corner,14.0,62.3,0,right-foot,left,0.0,65.2,22.2,,,,573759,64,,3796,62.3,14.0,,,34.8,0.0,34.8,77.8,27,1604,shot,,,,
12102019,8177293,Bruno Henrique,,,bruno-henrique,Bruno Henrique,M,8,389,345113,برونو هنريك,True,save,corner,11.7,31.2,0,right-foot,low-right,0.0,48.0,18.4,2.3,47.3,0.0,573758,64,,3793,31.2,11.7,47.3,2.3,52.0,0.0,52.0,81.6,27,1607,shot,,,,
12102019,8177293,Alan Santos,,,alan-santos,A. Santos,D,,30,243653,,False,miss,assisted,27.3,62.7,0,right-foot,high,0.0,55.5,72.2,,,,573757,60,,3553,62.7,27.3,,,44.5,0.0,44.5,27.8,31,1847,shot,,,,
12102019,8177293,Yuri,,,yuri,Yuri,D,,17,857733,,False,miss,regular,16.7,70.9,0,left-foot,high,0.0,47.9,70.8,,,,573756,52,,3086,70.9,16.7,,,52.1,0.0,52.1,29.2,39,2314,shot,,,,
12102019,8177293,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,2,976,82576,,True,save,assisted,17.4,51.5,0,left-foot,low-right,0.0,47.8,3.2,1.9,49.6,0.0,573755,49,,2890,51.5,17.4,49.6,1.9,52.2,0.0,52.2,96.8,42,2510,shot,,,,
12102019,8177293,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,block,set-piece,24.5,36.1,0,left-foot,,,,,19.7,38.8,0.0,573754,45,3.0,2825,36.1,24.5,38.8,19.7,,,,,1,2575,shot,,,,
12102019,8177293,Leonardo Valencia,,,leonardo-valencia,L. Valencia,M,9,119,790010,,False,miss,assisted,30.8,18.2,0,right-foot,high-right,0.0,30.4,69.4,,,,573753,44,,2636,18.2,30.8,,,69.6,0.0,69.6,30.6,2,64,shot,,,,
12102019,8177293,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,miss,assisted,14.5,74.8,0,left-foot,high-left,0.0,60.3,43.1,,,,573752,38,,2250,74.8,14.5,,,39.7,0.0,39.7,56.9,8,450,shot,,,,
12102019,8177293,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,miss,free-kick,20.8,71.6,0,left-foot,close-high,0.0,45.9,55.6,,,,573751,29,,1684,71.6,20.8,,,54.1,0.0,54.1,44.4,17,1016,shot,,,,
12102019,8177293,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,save,assisted,12.1,34.9,0,right-foot,low-centre,0.0,48.7,1.9,2.8,46.6,0.0,573750,20,,1193,34.9,12.1,46.6,2.8,51.3,0.0,51.3,98.1,26,1507,shot,,,,
12102019,8177293,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,True,miss,regular,9.5,41.9,0,head,left,0.0,60.2,25.0,,,,573749,18,,1037,41.9,9.5,,,39.8,0.0,39.8,75.0,28,1663,shot,,,,
12102019,8177293,Thiago Santos,,,thiago-santos,Thiago Santos,M,29,279,378590,,True,goal,assisted,8.5,60.0,0,right-foot,low-left,0.0,53.9,7.6,,,,573748,15,,851,60.0,8.5,,,46.1,0.0,46.1,92.4,31,1849,shot,regular,,,
12102019,8177293,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,miss,assisted,26.2,70.7,0,left-foot,high-left,0.0,60.5,90.3,,,,573747,13,,724,70.7,26.2,,,39.5,0.0,39.5,9.7,33,1976,shot,,,,
12102019,8177293,Bruno Henrique,,,bruno-henrique,Bruno Henrique,M,8,389,345113,برونو هنريك,True,miss,set-piece,25.1,68.0,0,right-foot,high,0.0,46.1,81.9,,,,573746,9,,525,68.0,25.1,,,53.9,0.0,53.9,18.1,37,2175,shot,,,,
12102019,8177293,Leonardo Valencia,,,leonardo-valencia,L. Valencia,M,9,119,790010,,False,miss,free-kick,25.5,28.0,0,right-foot,high-right,0.0,33.4,54.2,,,,573745,6,,306,28.0,25.5,,,66.6,0.0,66.6,45.8,40,2394,shot,,,,
07032021,9283597,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,25,1987,974556,,True,goal,assisted,10.3,28.6,0,left-foot,low-centre,0.0,50.3,8.2,,,,786559,84,,5036,28.6,10.3,,,49.7,0.0,49.7,91.8,7,364,shot,regular,,,
07032021,9283597,Alan Empereur,,,alan-empereur,A. Empereur,D,33,214,373740,آلان إمبيور,True,block,corner,23.6,32.7,0,left-foot,low-centre,0.0,49.5,19.0,18.4,36.6,0.0,786558,81,,4855,32.7,23.6,36.6,18.4,50.5,0.0,50.5,81.0,10,545,shot,,,,
07032021,9283597,Jean Pyerre,,,jean-pyerre,J. Pyerre,M,,800,892721,,False,block,regular,11.7,43.0,0,right-foot,low-centre,0.0,51.1,19.0,9.3,44.2,0.0,786557,71,,4248,43.0,11.7,44.2,9.3,48.9,0.0,48.9,81.0,20,1152,shot,,,,
07032021,9283597,Alisson,,,alisson,Alisson,M,25,808,291723,أليسون,False,save,regular,3.3,47.5,0,head,high-centre,0.0,51.8,31.0,0.59999999999999,49.5,0.0,786556,56,,3336,47.5,3.3,49.5,0.59999999999999,48.2,0.0,48.2,69.0,35,2064,shot,,,,
07032021,9283597,Wesley,,,wesley,Wesley,F,11,697,985766,,True,goal,fast-break,10.6,39.3,0,left-foot,low-left,0.0,52.4,17.7,,,,786555,53,,3165,39.3,10.6,,,47.6,0.0,47.6,82.3,38,2235,shot,regular,,,
07032021,9283597,Alisson,,,alisson,Alisson,M,25,808,291723,أليسون,False,save,assisted,21.2,55.4,0,right-foot,high-right,0.0,46.1,31.6,2.5,50.7,0.0,786554,47,,2773,55.4,21.2,50.7,2.5,53.9,0.0,53.9,68.4,44,2627,shot,,,,
07032021,9283597,Pepê,,,pepe,Pepê,M,11,3175,882664,بيبي,False,save,assisted,4.5,57.3,0,left-foot,low-centre,0.0,49.6,19.0,3.1,55.4,0.0,786553,46,,2754,57.3,4.5,55.4,3.1,50.4,0.0,50.4,81.0,45,2646,shot,,,,
07032021,9283597,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,save,assisted,30.9,59.3,0,left-foot,low-centre,0.0,50.2,17.7,2.3,50.5,0.0,786552,46,,2728,59.3,30.9,50.5,2.3,49.8,0.0,49.8,82.3,45,2672,shot,,,,
07032021,9283597,Wesley,,,wesley,Wesley,F,11,697,985766,,True,miss,assisted,22.8,65.4,0,right-foot,close-right,0.0,43.4,37.5,,,,786551,44,,2588,65.4,22.8,,,56.6,0.0,56.6,62.5,2,112,shot,,,,
07032021,9283597,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,miss,assisted,24.1,44.8,0,right-foot,close-right,0.0,42.5,5.6,0.7,56.7,0.0,786550,42,,2475,44.8,24.1,56.7,0.7,57.5,0.0,57.5,94.4,4,225,shot,,,,
07032021,9283597,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,miss,assisted,16.2,33.4,0,right-foot,high-left,0.0,62.9,44.4,,,,786549,40,,2353,33.4,16.2,,,37.1,0.0,37.1,55.6,6,347,shot,,,,
07032021,9283597,Rony,,,rony,Rony,F,10,3832,835260,روني,True,miss,assisted,29.3,44.2,0,right-foot,left,0.0,59.8,4.2,,,,786548,35,,2093,44.2,29.3,,,40.2,0.0,40.2,95.8,11,607,shot,,,,
07032021,9283597,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,save,assisted,30.4,72.4,0,left-foot,low-centre,0.0,51.6,8.9,2.4,50.7,0.0,786547,29,,1682,72.4,30.4,50.7,2.4,48.4,0.0,48.4,91.1,17,1018,shot,,,,
07032021,9283597,Diego Souza,,,diego-souza,D. Souza,F,87,895,17880,,False,save,assisted,6.3,54.6,0,head,low-centre,0.0,49.7,13.9,1.6,52.0,0.0,786546,24,,1404,54.6,6.3,52.0,1.6,50.3,0.0,50.3,86.1,22,1296,shot,,,,
07032021,9283597,Maicon,,,maicon,Maicon,M,,138,26230,,False,block,assisted,14.5,42.4,0,right-foot,low-left,0.0,53.7,19.0,12.4,43.0,0.0,786545,24,,1396,42.4,14.5,43.0,12.4,46.3,0.0,46.3,81.0,22,1304,shot,,,,
07032021,9283597,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,miss,assisted,20.9,25.9,0,left-foot,high,0.0,54.3,90.3,,,,786544,23,,1324,25.9,20.9,,,45.7,0.0,45.7,9.7,23,1376,shot,,,,
07032021,9283597,Wesley,,,wesley,Wesley,F,11,697,985766,,True,miss,assisted,13.9,50.7,0,head,close-right,0.0,42.4,2.8,1.4,57.8,0.0,786543,14,,780,50.7,13.9,57.8,1.4,57.6,0.0,57.6,97.2,32,1920,shot,,,,
07032021,9283597,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,block,assisted,27.5,50.6,0,right-foot,low-centre,0.0,49.6,19.0,18.0,50.5,0.0,786542,10,,595,50.6,27.5,50.5,18.0,50.4,0.0,50.4,81.0,36,2105,shot,,,,
07032021,9283597,Rony,,,rony,Rony,F,10,3832,835260,روني,True,block,assisted,12.5,66.3,0,right-foot,low-right,0.0,48.1,19.0,9.2,62.5,0.0,786541,8,,449,66.3,12.5,62.5,9.2,51.9,0.0,51.9,81.0,38,2251,shot,,,,
07032021,9283597,Alisson,,,alisson,Alisson,M,25,808,291723,أليسون,False,miss,assisted,21.7,63.0,0,left-foot,close-left,0.0,59.0,33.3,,,,786540,6,,328,63.0,21.7,,,41.0,0.0,41.0,66.7,40,2372,shot,,,,
07032021,9283597,Diego Souza,,,diego-souza,D. Souza,F,87,895,17880,,False,block,assisted,25.3,48.3,0,left-foot,low-left,0.0,52.0,19.0,16.4,48.2,0.0,786539,5,,257,48.3,25.3,48.2,16.4,48.0,0.0,48.0,81.0,41,2443,shot,,,,
07032021,9283597,Pepê,,,pepe,Pepê,M,11,3175,882664,بيبي,False,miss,assisted,5.1,51.8,0,left-foot,left,0.0,96.1,8.3,,,,786538,3,,167,51.8,5.1,,,3.9,0.0,3.9,91.7,43,2533,shot,,,,
25102022,10113730,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,,2788,220833,غوميز,False,miss,corner,8.9,43.0,0,head,left,0.0,60.8,20.8,,,,1171512,90,3.0,5547,43.0,8.9,,,39.2,0.0,39.2,79.2,1,753,shot,,0.041037619113922,,
25102022,10113730,Endrick,,,endrick,Endrick,F,,37028,1174937,إندريك,False,save,assisted,14.3,24.8,0,left-foot,low-left,0.0,52.0,12.0,2.5,44.8,0.0,1171511,88,,5232,24.8,14.3,44.8,2.5,48.0,0.0,48.0,88.0,3,168,shot,,0.019569128751755,0.0399,
25102022,10113730,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,,2788,220833,غوميز,False,goal,corner,9.2,47.8,0,head,high-right,0.0,47.5,21.5,,,,1171510,76,,4510,47.8,9.2,,,52.5,0.0,52.5,78.5,15,890,shot,regular,0.045545041561127,0.1779,
25102022,10113730,Rony,,,rony,Rony,F,,3825,835260,روني,False,block,fast-break,11.2,33.8,0,right-foot,low-centre,0.0,50.6,19.0,10.1,35.4,0.0,1171509,75,,4473,33.8,11.2,35.4,10.1,49.4,0.0,49.4,81.0,16,927,shot,,0.32867705821991,,
25102022,10113730,Matheus Fernandes,,,matheus-fernandes,Matheus Fernandes,M,,1017,840150,,True,miss,regular,21.4,56.7,0,right-foot,left,0.0,75.0,6.9,,,,1171508,74,,4388,56.7,21.4,,,25.0,0.0,25.0,93.1,17,1012,shot,,0.027648270130157,,
25102022,10113730,Endrick,,,endrick,Endrick,F,,37028,1174937,إندريك,False,goal,assisted,7.5,48.8,0,head,low-centre,0.0,51.7,12.0,,,,1171507,70,,4178,48.8,7.5,,,48.3,0.0,48.3,88.0,21,1222,shot,regular,0.28165218234062,0.3057,
25102022,10113730,Murilo,,,murilo,Murilo,D,,1227,874729,,False,miss,corner,5.8,50.9,0,head,left,0.0,61.8,16.7,,,,1171506,63,,3775,50.9,5.8,,,38.2,0.0,38.2,83.3,28,1625,shot,,0.16832533478737,,
25102022,10113730,Endrick,,,endrick,Endrick,F,,37028,1174937,إندريك,False,goal,assisted,2.8,50.1,0,left-foot,low-centre,0.0,48.2,3.2,,,,1171505,59,,3495,50.1,2.8,,,51.8,0.0,51.8,96.8,32,1905,shot,regular,0.65912818908691,0.9774,
25102022,10113730,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,block,assisted,8.7,55.1,0,right-foot,low-right,0.0,47.8,19.0,1.0,52.5,0.0,1171504,59,,3491,55.1,8.7,52.5,1.0,52.2,0.0,52.2,81.0,32,1909,shot,,0.46722030639648,,
25102022,10113730,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,miss,free-kick,28.8,69.9,0,left-foot,high-left,0.0,65.0,80.6,,,,1171503,58,,3459,69.9,28.8,,,35.0,0.0,35.0,19.4,33,1941,shot,,0.021929919719696,,
25102022,10113730,Vitor Bueno,,,vitor-bueno,Vitor Bueno,M,,651,808785,,True,miss,assisted,24.6,37.5,0,right-foot,right,0.0,26.6,8.3,,,,1171502,54,,3212,37.5,24.6,,,73.4,0.0,73.4,91.7,37,2188,shot,,0.017135977745056,,
25102022,10113730,Bryan García,Bryan García,,bryan-garcia,B. García,M,,80,1065584,,True,miss,regular,29.9,51.3,0,right-foot,high-right,0.0,34.5,77.8,,,,1171501,53,,3169,51.3,29.9,,,65.5,0.0,65.5,22.2,38,2231,shot,,0.024403750896454,,
25102022,10113730,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,,208,332171,,True,miss,regular,30.1,48.5,0,left-foot,high-left,0.0,60.8,77.8,,,,1171500,46,,2756,48.5,30.1,,,39.2,0.0,39.2,22.2,45,2644,shot,,0.018376111984253,,
25102022,10113730,Tomás Cuello,,,tomas-cuello,Tomás Cuello,M,,365,871273,,True,block,assisted,21.3,37.7,0,right-foot,low-centre,0.0,49.5,19.0,12.3,43.1,0.0,1171499,46,,2747,37.7,21.3,43.1,12.3,50.5,0.0,50.5,81.0,45,2653,shot,,0.041250377893448,,
25102022,10113730,Vitor Bueno,,,vitor-bueno,Vitor Bueno,M,,651,808785,,True,block,free-kick,24.4,31.0,0,right-foot,low-centre,0.0,50.7,19.0,16.2,37.2,0.0,1171498,45,,2678,31.0,24.4,37.2,16.2,49.3,0.0,49.3,81.0,1,22,shot,,0.024386554956436,,
25102022,10113730,Zé Rafael,,,ze-rafael,Z. Rafael,M,,1387,329069,,False,miss,regular,18.8,26.8,0,left-foot,right,0.0,39.0,12.5,,,,1171497,38,,2255,26.8,18.8,,,61.0,0.0,61.0,87.5,8,445,shot,,0.036916732788086,,
25102022,10113730,Rony,,,rony,Rony,F,,3825,835260,روني,False,block,assisted,18.1,49.7,0,left-foot,low-centre,0.0,49.9,19.0,12.9,49.8,0.0,1171496,37,,2179,49.7,18.1,49.8,12.9,50.1,0.0,50.1,81.0,9,521,shot,,0.077928066253662,,
25102022,10113730,Bryan García,Bryan García,,bryan-garcia,B. García,M,,80,1065584,,True,block,regular,28.8,50.9,0,left-foot,low-centre,0.0,49.9,19.0,22.0,50.7,0.0,1171495,33,,1920,50.9,28.8,50.7,22.0,50.1,0.0,50.1,81.0,13,780,shot,,0.014258742332458,,
25102022,10113730,Matheus Felipe,,,matheus-felipe,M. Felipe,D,,71,1110173,,True,goal,assisted,29.3,53.2,0,right-foot,high-right,0.0,46.1,27.2,,,,1171494,31,,1800,53.2,29.3,,,53.9,0.0,53.9,72.8,15,900,shot,regular,0.010537177324295,0.4033,
25102022,10113730,Vitor Roque,Vitor Roque,,vitor-roque,Vitor Roque,F,,30177,1150391,,True,block,assisted,32.2,78.9,0,right-foot,low-centre,0.0,50.0,19.0,20.3,68.2,0.0,1171493,29,,1725,78.9,32.2,68.2,20.3,50.0,0.0,50.0,81.0,17,975,shot,,0.020802706480026,,
25102022,10113730,Murilo,,,murilo,Murilo,D,,1227,874729,,False,miss,corner,4.9,56.7,0,head,left,0.0,92.6,12.5,2.5,47.3,0.0,1171492,27,,1563,56.7,4.9,47.3,2.5,7.4,0.0,7.4,87.5,19,1137,shot,,0.15551036596298,,
25102022,10113730,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,block,free-kick,27.3,56.1,0,left-foot,low-centre,0.0,51.2,19.0,18.6,53.8,0.0,1171491,26,,1532,56.1,27.3,53.8,18.6,48.8,0.0,48.8,81.0,20,1168,shot,,0.033585041761398,,
25102022,10113730,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,,6377,559036,"سكاربا, غوستافو",False,miss,assisted,13.4,71.0,0,left-foot,close-left,0.0,57.8,18.1,,,,1171490,21,,1225,71.0,13.4,,,42.2,0.0,42.2,81.9,25,1475,shot,,0.045137852430344,,
25102022,10113730,Vitor Bueno,,,vitor-bueno,Vitor Bueno,M,,651,808785,,True,miss,fast-break,25.8,52.0,0,left-foot,high,0.0,47.4,62.5,,,,1171489,17,,982,52.0,25.8,,,52.6,0.0,52.6,37.5,29,1718,shot,,0.027328819036484,,
25102022,10113730,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,save,assisted,20.7,37.5,0,right-foot,low-right,0.0,48.0,14.6,3.6,48.7,0.0,1171488,15,,845,37.5,20.7,48.7,3.6,52.0,0.0,52.0,85.4,31,1855,shot,,0.018236339092255,0.0779,
25102022,10113730,Rony,,,rony,Rony,F,,3825,835260,روني,False,miss,assisted,19.3,50.0,0,right-foot,left,0.0,71.4,13.9,,,,1171487,11,,630,50.0,19.3,,,28.6,0.0,28.6,86.1,35,2070,shot,,0.063975989818573,,
25102022,10113730,Rômulo,Rômulo,,romulo,Rômulo,F,,110,1133743,,True,block,assisted,19.7,34.7,0,right-foot,low-centre,0.0,48.8,19.0,18.2,35.9,0.0,1171486,10,,563,34.7,19.7,35.9,18.2,51.2,0.0,51.2,81.0,36,2137,shot,,0.016995757818222,,
25102022,10113730,Dudu,,,dudu,Dudu,M,,4179,147464,دودو,False,block,assisted,28.6,30.3,0,right-foot,low-centre,0.0,51.2,19.0,18.2,37.0,0.0,1171485,3,,127,30.3,28.6,37.0,18.2,48.8,0.0,48.8,81.0,43,2573,shot,,0.020998477935791,,
08062019,8177117,Moisés,,,moises,Moises,M,10,559,243249,,True,save,free-kick,27.2,46.2,0,right-foot,high-centre,0.0,49.5,32.3,1.5,50.4,0.0,560747,90,4.0,5614,46.2,27.2,50.4,1.5,50.5,0.0,50.5,67.7,1,686,shot,,,,
08062019,8177117,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,2,976,82576,,True,miss,assisted,5.1,73.2,0,right-foot,close-right,0.0,41.2,31.9,,,,560746,90,1.0,5404,73.2,5.1,,,58.8,0.0,58.8,68.1,1,896,shot,,,,
08062019,8177117,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,miss,assisted,11.3,61.5,0,left-foot,close-left,0.0,56.5,11.1,1.1,49.3,0.0,560745,90,,5390,61.5,11.3,49.3,1.1,43.5,0.0,43.5,88.9,1,10,shot,,,,
08062019,8177117,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,18,209,332171,,False,save,throw-in-set-piece,2.6,29.9,0,left-foot,high-centre,0.0,51.0,23.4,0.5,48.2,0.0,560744,83,,4920,29.9,2.6,48.2,0.5,49.0,0.0,49.0,76.6,8,480,shot,,,,
08062019,8177117,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,goal,penalty,11.5,49.7,0,left-foot,high-centre,0.0,48.4,27.8,,,,560743,80,,4746,49.7,11.5,,,51.6,0.0,51.6,72.2,11,654,shot,penalty,,,
08062019,8177117,Antônio Carlos,,,antonio-carlos,A. Carlos,D,25,161,242209,,True,miss,corner,11.5,58.9,0,head,left,0.0,60.3,15.3,7.2,52.0,0.0,560742,77,,4619,58.9,11.5,52.0,7.2,39.7,0.0,39.7,84.7,14,781,shot,,,,
08062019,8177117,Edu Dracena,,,edu-dracena,E. Dracena,D,3,59,18763,,True,miss,assisted,7.2,57.0,0,head,right,0.0,31.1,9.7,1.1,67.9,0.0,560741,72,,4262,57.0,7.2,67.9,1.1,68.9,0.0,68.9,90.3,19,1138,shot,,,,
08062019,8177117,Rony,,,rony,Rony,F,10,3832,835260,روني,False,miss,assisted,11.2,72.6,0,left-foot,left,0.0,84.2,12.5,13.4,41.9,0.0,560740,68,,4066,72.6,11.2,41.9,13.4,15.8,0.0,15.8,87.5,23,1334,shot,,,,
08062019,8177117,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,True,miss,assisted,12.8,42.5,0,left-foot,high,0.0,50.8,72.2,,,,560739,67,,3994,42.5,12.8,,,49.2,0.0,49.2,27.8,24,1406,shot,,,,
08062019,8177117,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,18,209,332171,,False,block,regular,15.2,28.0,0,left-foot,,,,,13.7,29.8,0.0,560738,66,,3901,28.0,15.2,29.8,13.7,,,,,25,1499,shot,,,,
08062019,8177117,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,14399,866469,غيماريش ، برونو,False,block,regular,28.5,47.2,0,right-foot,,,,,25.5,47.7,0.0,560737,65,,3844,47.2,28.5,47.7,25.5,,,,,26,1556,shot,,,,
08062019,8177117,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,True,miss,assisted,3.1,58.7,0,right-foot,close-right,0.0,42.4,9.7,,,,560736,63,,3770,58.7,3.1,,,57.6,0.0,57.6,90.3,28,1630,shot,,,,
08062019,8177117,Felipe Melo,,,felipe-melo,F. Melo,D,30,1449,4811,,True,miss,corner,19.7,27.2,0,right-foot,close-high,0.0,46.2,48.6,,,,560735,60,,3579,27.2,19.7,,,53.8,0.0,53.8,51.4,31,1821,shot,,,,
08062019,8177117,Edu Dracena,,,edu-dracena,E. Dracena,D,3,59,18763,,True,miss,corner,10.4,53.6,0,head,left,0.0,84.5,4.2,3.8,17.7,0.0,560734,60,,3569,53.6,10.4,17.7,3.8,15.5,0.0,15.5,95.8,31,1831,shot,,,,
08062019,8177117,Edu Dracena,,,edu-dracena,E. Dracena,D,3,59,18763,,True,block,corner,8.8,55.4,0,head,,,,,5.0,54.7,0.0,560733,60,,3553,55.4,8.8,54.7,5.0,,,,,31,1847,shot,,,,
08062019,8177117,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,True,save,assisted,7.6,68.3,0,right-foot,high-right,0.0,46.1,20.3,1.6,54.7,0.0,560732,59,,3521,68.3,7.6,54.7,1.6,53.9,0.0,53.9,79.7,32,1879,shot,,,,
08062019,8177117,Lucas Lima,,,lucas-lima,L. Lima,M,23,988,244589,,True,miss,throw-in-set-piece,14.2,44.5,0,left-foot,high,0.0,49.2,76.4,,,,560731,58,,3444,44.5,14.2,,,50.8,0.0,50.8,23.6,33,1956,shot,,,,
08062019,8177117,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,miss,assisted,5.1,47.2,0,left-foot,close-left,0.0,58.2,29.2,,,,560730,54,,3198,47.2,5.1,,,41.8,0.0,41.8,70.8,37,2202,shot,,,,
08062019,8177117,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,2,976,82576,,True,miss,regular,15.1,57.5,0,right-foot,high,0.0,49.2,63.9,,,,560729,45,5.0,2993,57.5,15.1,,,50.8,0.0,50.8,36.1,1,2407,shot,,,,
08062019,8177117,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,block,assisted,14.3,28.6,0,right-foot,,,,,12.9,30.9,0.0,560728,45,4.0,2911,28.6,14.3,30.9,12.9,,,,,1,2489,shot,,,,
08062019,8177117,Felipe Melo,,,felipe-melo,F. Melo,D,30,1449,4811,,True,miss,throw-in-set-piece,8.5,57.7,0,head,close-high-right,0.0,42.0,50.0,,,,560727,45,3.0,2833,57.7,8.5,,,58.0,0.0,58.0,50.0,1,2567,shot,,,,
