date,code,tournament_name,tournament_slug,tournament_category_name,tournament_category_slug,tournament_category_sport_name,tournament_category_sport_slug,tournament_category_sport_id,tournament_category_id,tournament_category_flag,tournament_uniqueTournament_name,tournament_uniqueTournament_slug,tournament_uniqueTournament_primaryColorHex,tournament_uniqueTournament_secondaryColorHex,tournament_uniqueTournament_category_name,tournament_uniqueTournament_category_slug,tournament_uniqueTournament_category_sport_name,tournament_uniqueTournament_category_sport_slug,tournament_uniqueTournament_category_sport_id,tournament_uniqueTournament_category_id,tournament_uniqueTournament_category_flag,tournament_uniqueTournament_userCount,tournament_uniqueTournament_id,tournament_uniqueTournament_hasEventPlayerStatistics,tournament_uniqueTournament_crowdsourcingEnabled,tournament_uniqueTournament_hasPerformanceGraphFeature,tournament_uniqueTournament_displayInverseHomeAwayTeams,tournament_priority,tournament_competitionType,tournament_id,season_name,season_year,season_editor,season_id,roundInfo_round,roundInfo_name,roundInfo_slug,roundInfo_cupRoundType,customId,status_code,status_description,status_type,winnerCode,venue_city_name,venue_stadium_name,venue_stadium_capacity,venue_id,venue_country_alpha2,venue_country_name,referee_name,referee_slug,referee_yellowCards,referee_redCards,referee_yellowRedCards,referee_games,referee_sport_id,referee_sport_slug,referee_sport_name,referee_id,referee_country_alpha2,referee_country_name,homeTeam_name,homeTeam_slug,homeTeam_shortName,homeTeam_gender,homeTeam_sport_name,homeTeam_sport_slug,homeTeam_sport_id,homeTeam_userCount,homeTeam_manager_name,homeTeam_manager_slug,homeTeam_manager_shortName,homeTeam_manager_id,homeTeam_manager_country_alpha2,homeTeam_manager_country_name,homeTeam_venue_city_name,homeTeam_venue_stadium_name,homeTeam_venue_stadium_capacity,homeTeam_venue_id,homeTeam_venue_country_alpha2,homeTeam_venue_country_name,homeTeam_nameCode,homeTeam_disabled,homeTeam_national,homeTeam_type,homeTeam_id,homeTeam_country_alpha2,homeTeam_country_name,homeTeam_fullName,homeTeam_teamColors_primary,homeTeam_teamColors_secondary,homeTeam_teamColors_text,homeTeam_foundationDateTimestamp,awayTeam_name,awayTeam_slug,awayTeam_shortName,awayTeam_gender,awayTeam_sport_name,awayTeam_sport_slug,awayTeam_sport_id,awayTeam_userCount,awayTeam_manager_name,awayTeam_manager_slug,awayTeam_manager_shortName,awayTeam_manager_id,awayTeam_manager_country_alpha2,awayTeam_manager_country_name,awayTeam_venue_city_name,awayTeam_venue_stadium_name,awayTeam_venue_stadium_capacity,awayTeam_venue_id,awayTeam_venue_country_alpha2,awayTeam_venue_country_name,awayTeam_nameCode,awayTeam_disabled,awayTeam_national,awayTeam_type,awayTeam_id,awayTeam_country_alpha2,awayTeam_country_name,awayTeam_fullName,awayTeam_teamColors_primary,awayTeam_teamColors_secondary,awayTeam_teamColors_text,awayTeam_foundationDateTimestamp,homeScore_current,homeScore_display,homeScore_period1,homeScore_period2,homeScore_normaltime,awayScore_current,awayScore_display,awayScore_period1,awayScore_period2,awayScore_normaltime,time_injuryTime1,time_injuryTime2,time_currentPeriodStartTimestamp,changes_changes_0,changes_changes_1,changes_changes_2,changes_changes_3,changes_changes_4,changes_changes_5,changes_changes_6,changes_changes_7,changes_changeTimestamp,hasGlobalHighlights,hasXg,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,defaultPeriodCount,defaultPeriodLength,defaultOvertimeLength,crowdsourcingEnabled,currentPeriodStartTimestamp,startTimestamp,slug,finalResultOnly,hasBet365LiveStream,bet365ExcludedCountryCodes_0,bet365ExcludedCountryCodes_1,bet365ExcludedCountryCodes_2,bet365ExcludedCountryCodes_3,bet365ExcludedCountryCodes_4,bet365ExcludedCountryCodes_5,bet365ExcludedCountryCodes_6,bet365ExcludedCountryCodes_7,bet365ExcludedCountryCodes_8,bet365ExcludedCountryCodes_9,bet365ExcludedCountryCodes_10,cupMatchesInRound,fanRatingEvent,seasonStatisticsType,showTotoPromo,isEditor,event_id,event_slug,tournament_category_country_alpha2,tournament_category_country_name,tournament_category_alpha2,tournament_uniqueTournament_category_country_alpha2,tournament_uniqueTournament_category_country_name,tournament_uniqueTournament_category_alpha2,coverage,attendance,aggregatedWinnerCode,homeScore_aggregated,awayScore_aggregated,previousLegEventId,homeRedCards,bet365ExcludedCountryCodes_11,bet365ExcludedCountryCodes_12,bet365ExcludedCountryCodes_13,bet365ExcludedCountryCodes_14,bet365ExcludedCountryCodes_15,bet365ExcludedCountryCodes_16,awayRedCards,homeScore_penalties,awayScore_penalties,awayTeam_manager_fieldTranslations_nameTranslation_ar,homeTeam_manager_fieldTranslations_nameTranslation_ar,homeTeam_venue_fieldTranslations_nameTranslation_ar,homeScore_overtime,awayScore_overtime,time_injuryTime3,time_injuryTime4,changes_changes_8,statusReason,changes_changes_9,changes_changes_10
07032020,8511766,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,#004990,#d1a02f,Brazil,brazil,Football,football,1,13,brazil,48196,372,True,False,False,False,305,1,57411,Paulista Série A1 2020,2020,False,26501,9.0,,,,nOsKfo,100,Ended,finished,3.0,Sao Paulo,Allianz Parque,43713.0,15699.0,BR,Brazil,,,,,,,,,,,,,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Ferroviária,ferroviaria,Ferroviária,M,Football,football,1,3669,Elano,elano,Elano,789280.0,BR,Brazil,Araraquara,Fonte Luminosa,25000.0,9571,BR,Brazil,FER,,False,0,35285,BR,Brazil,Ferroviária,#9c271a,#ffffff,#ffffff,-622425600.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,,1.0,1.0,4.0,1583617840.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,,,,1583617843,False,,True,True,1.0,False,8511766,2,45,15,False,1583617840.0,1583611200,ferroviaria-palmeiras,False,,,,,,,,,,,,,,False,overall,False,False,8511766,ferroviaria-palmeiras,BR,Brazil,BR,BR,Brazil,BR,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25102021,9540944,Brasileirão Série A,brasileirao-serie-a,Brazil,brazil,Football,football,1,13,brazil,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1,13,brazil,292300,325,True,False,True,False,442,1,83,Brasileirão Série A 2021,2021,False,36166,28.0,,,,jOsnO,100,Ended,finished,1.0,Sao Paulo,Allianz Parque,43713.0,15699.0,BR,Brazil,Wagner do Nascimento Magalhaes,magalhaes-wagner-do-nascimento,920.0,20.0,20.0,165.0,1.0,football,Football,243151.0,BR,Brazil,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Sport Recife,sport-recife,Sport,M,Football,football,1,45505,César Ricardo de Lucena,cesar-ricardo-de-lucena,C. R. d. Lucena,798460.0,,,Recife,Ilha do Retiro,26418.0,662,BR,Brazil,REC,False,False,0,1959,BR,Brazil,Sport Recife,#cc0000,#000000,#000000,-2039817600.0,2.0,2.0,0.0,,2.0,1.0,1.0,1.0,,1.0,4.0,6.0,1635215192.0,time.currentPeriodStart,,,,,,,,1636377837,False,,True,True,1.0,False,9540944,2,45,15,False,1635215192.0,1635208200,palmeiras-sport-recife,False,True,BR,IR,,,,,,,,,,,False,overall,False,False,9540944,palmeiras-sport-recife,BR,Brazil,BR,BR,Brazil,BR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12032019,8153640,"CONMEBOL Libertadores, Group F",conmebol-libertadores-group-f,South America,south-america,Football,football,1,1470,south-america,CONMEBOL Libertadores,conmebol-libertadores,#573215,#dfaf49,South America,south-america,Football,football,1,1470,south-america,215551,384,True,False,False,False,588,1,2933,Copa Libertadores 2019,2019,False,19989,2.0,,,,nOsiW,100,Ended,finished,1.0,Sao Paulo,Allianz Parque,43713.0,15699.0,BR,Brazil,Mario Diaz De Vivar,mario-diaz-de-vivar,955.0,39.0,36.0,179.0,1.0,football,Football,362450.0,PY,Paraguay,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Melgar,melgar,Melgar,M,Football,football,1,14165,Mariano Soso,mariano-soso,M. Soso,786577.0,AR,Argentina,Arequipa,Estadio de la UNSA,60000.0,5172,PE,Peru,MEL,False,False,0,2308,PE,Peru,Melgar,#000000,#ff0000,#ff0000,-1728518400.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1552435461.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,,,,1552435467,False,,True,True,1.0,False,8153640,2,45,15,False,1552435461.0,1552428900,melgar-palmeiras,False,,,,,,,,,,,,,,False,overall,False,False,8153640,melgar-palmeiras,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11052022,10224087,Copa do Brasil,copa-do-brasil,Brazil,brazil,Football,football,1,13,brazil,Copa do Brasil,copa-do-brasil,#34a348,#f2ba1c,Brazil,brazil,Football,football,1,13,brazil,136910,373,False,False,False,False,0,2,283,Copa do Brasil 2022,2022,False,40438,3.0,Round 3,round-3,,nOszJz,100,Ended,finished,2.0,Juazeiro,Estadio Adauto Moraes,8000.0,25654.0,BR,Brazil,,,,,,,,,,,,,Juazeirense,juazeirense,Juazeirense,M,Football,football,1,1603,,,,,,,Juazeiro,Estadio Adauto Moraes,8000.0,25654,BR,Brazil,JUA,,False,0,61724,BR,Brazil,Juazeirense,#ffffff,#ff0000,#ff0000,,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209544,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1652313133.0,time.currentPeriodStart,status.code,status.description,status.type,homeScore.period2,homeScore.normaltime,awayScore.period2,awayScore.normaltime,1652313137,False,,True,True,1.0,False,10224087,2,45,15,False,1652313133.0,1652306400,juazeirense-palmeiras,False,,,,,,,,,,,,,2.0,False,,False,False,10224087,juazeirense-palmeiras,BR,Brazil,BR,BR,Brazil,BR,-1.0,,2.0,2.0,4.0,10224100.0,,,,,,,,,,,,,,,,,,,,,
14092019,8177234,Brasileirão Série A,brasileirao-serie-a,Brazil,brazil,Football,football,1,13,brazil,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1,13,brazil,292300,325,True,False,True,False,442,1,83,Brasileirão Série A 2019,2019,False,22931,19.0,,,,eOsnO,100,Ended,finished,1.0,Sao Paulo,Allianz Parque,43713.0,15699.0,BR,Brazil,Rodolpho Toski Marques,rodolpho-toski-marques,533.0,11.0,11.0,100.0,1.0,football,Football,785252.0,BR,Brazil,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Cruzeiro,cruzeiro,Cruzeiro,M,Football,football,1,81387,Nicolas Larcamon,nicolas-larcamon,N. Larcamon,786713.0,AR,Argentina,Belo Horizonte,Governador Magalhaes Pinto,62000.0,649,BR,Brazil,CRU,False,False,0,1954,BR,Brazil,Cruzeiro,#0033cc,#0033cc,#0033cc,-1546214400.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,,0.0,3.0,4.0,1568505180.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,,,,1568505184,False,,True,True,1.0,False,8177234,2,45,15,False,1568505180.0,1568498400,palmeiras-cruzeiro,False,,,,,,,,,,,,,,False,overall,False,False,8177234,palmeiras-cruzeiro,BR,Brazil,BR,BR,Brazil,BR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
01022023,10912164,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,#004990,#d1a02f,Brazil,brazil,Football,football,1,13,brazil,46505,372,True,False,False,False,305,1,57411,Paulista Série A1 2023,2023,False,47661,5.0,,,,nOsHOi,100,Ended,finished,2.0,,,,,,,,,,,,,,,,,,,Mirassol,mirassol,Mirassol,M,Football,football,1,13042,Mozart Santos,mozart-santos,M. Santos,794779.0,BR,Brazil,Mirassol,Jose Maria de Campos Maia Municipal Stadium,15000.0,28173,BR,Brazil,MIR,False,False,0,21982,BR,Brazil,Mirassol,#e8c728,#174c30,#174c30,-1393113600.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209415,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,45000.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,6.0,1675305040.0,status.code,status.description,status.type,homeScore.period2,homeScore.normaltime,awayScore.period2,awayScore.normaltime,time.currentPeriodStart,1675305042,False,,True,True,1.0,False,10912164,2,45,15,False,1675305040.0,1675298100,mirassol-palmeiras,False,True,BR,IR,GR,RU,CH,CA,,,,,,,False,overall,False,False,10912164,mirassol-palmeiras,BR,Brazil,BR,BR,Brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,
30012019,8107963,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,#004990,#d1a02f,Brazil,brazil,Football,football,1,13,brazil,48196,372,True,False,False,False,305,1,57411,Paulista Série A1 2019,2019,False,19896,4.0,,,,nOsEfn,100,Ended,finished,2.0,Barueri,Arena Barueri,35000.0,8519.0,BR,Brazil,,,,,,,,,,,,,Oeste,oeste,Oeste,M,Football,football,1,1865,Vinícius Aparecido Pereira de Santana Campos,vinicius-aparecido-pereira-de-santana-campos,V. A. P. d. S. Campos,802274.0,BR,Brazil,Barueri,Arena Barueri,35000.0,8519,BR,Brazil,OES,,False,0,32779,BR,Brazil,Oeste,#ff0000,#000000,#000000,-1544227200.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1548895976.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,,,,1548895983,False,,True,True,1.0,False,8107963,2,45,15,False,1548895976.0,1548889200,oeste-palmeiras,False,,,,,,,,,,,,,,False,overall,False,False,8107963,oeste-palmeiras,BR,Brazil,BR,BR,Brazil,BR,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
06102022,10114159,Brasileirão Série A,brasileirao-serie-a,Brazil,brazil,Football,football,1,13,brazil,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1,13,brazil,291590,325,True,False,True,False,442,1,83,Brasileirão Série A 2022,2022,False,40557,30.0,,,,nOsHO,100,Ended,finished,1.0,Sao Paulo,Allianz Parque,43713.0,15699.0,BR,Brazil,Braulio Da Silva Machado,braulio-da-silva-machado,1074.0,40.0,25.0,183.0,1.0,football,Football,554152.0,BR,Brazil,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209544,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Coritiba,coritiba,Coritiba,M,Football,football,1,38640,Guto Ferreira,guto-ferreira,G. Ferreira,283553.0,BR,Brazil,Curitiba,Estádio Couto Pereira,40502.0,1304,BR,Brazil,COR,False,False,0,1982,BR,Brazil,Coritiba,#ffffff,#009966,#009966,-1900454400.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1665100390.0,status.code,status.description,status.type,homeScore.period2,homeScore.normaltime,awayScore.period2,awayScore.normaltime,time.currentPeriodStart,1665100395,False,True,True,True,1.0,False,10114159,2,45,15,False,1665100390.0,1665093600,coritiba-palmeiras,False,True,BR,IR,GR,RU,CH,CA,,,,,,,False,overall,False,False,10114159,coritiba-palmeiras,BR,Brazil,BR,BR,Brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,
19082023,11067653,Brasileirão Série A,brasileirao-serie-a,Brazil,brazil,Football,football,1,13,brazil,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1,13,brazil,291229,325,True,False,True,False,442,1,83,Brasileirão Série A 2023,2023,False,48982,20.0,,,,nOscJu,100,Ended,finished,2.0,Cuiaba,Arena Pantanal,42968.0,13314.0,BR,Brazil,Andre Luiz Skettino Policarpo Bento,skettino-policarpo-bento-andre-luiz,148.0,7.0,0.0,25.0,1.0,football,Football,788875.0,BR,Brazil,Cuiabá,cuiaba,Cuiabá,M,Football,football,1,31428,António Oliveira,antonio-jose-cardoso-de-oliveira,A. Oliveira,795721.0,PT,Portugal,Cuiaba,Arena Pantanal,42968.0,13314,BR,Brazil,CUI,False,False,0,49202,BR,Brazil,Cuiabá,#ffffff,#006600,#006600,1615852800.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209415,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,45000.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,1692487577.0,status.code,status.description,status.type,homeScore.period2,homeScore.normaltime,awayScore.period2,awayScore.normaltime,time.currentPeriodStart,1692487581,False,True,True,True,1.0,False,11067653,2,45,15,False,1692487577.0,1692480600,cuiaba-palmeiras,False,True,BR,IR,GR,RU,CH,CA,,,,,,,False,overall,False,False,11067653,cuiaba-palmeiras,,,BR,,,BR,,19115.0,,,,,,,,,,,,,,,,,,,,,,,,,
30112021,9540831,Brasileirão Série A,brasileirao-serie-a,Brazil,brazil,Football,football,1,13,brazil,Brasileirão Série A,brasileirao-serie-a,#C7FF00,#969696,Brazil,brazil,Football,football,1,13,brazil,292300,325,True,False,True,False,442,1,83,Brasileirão Série A 2021,2021,False,36166,36.0,,,,nOscJu,100,Ended,finished,2.0,Cuiaba,Estádio Presidente Eurico Gaspar Dutra,7500.0,11953.0,BR,Brazil,Paulo Roberto Alves Junior,paulo-roberto-alves-junior,360.0,11.0,9.0,74.0,1.0,football,Football,785254.0,BR,Brazil,Cuiabá,cuiaba,Cuiabá,M,Football,football,1,31453,António Oliveira,antonio-jose-cardoso-de-oliveira,A. Oliveira,795721.0,PT,Portugal,Cuiaba,Arena Pantanal,42968.0,13314,BR,Brazil,CUI,False,False,0,49202,BR,Brazil,Cuiabá,#ffffff,#006600,#006600,1615852800.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,1.0,1.0,1.0,,1.0,3.0,3.0,2.0,,3.0,3.0,7.0,1638327491.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,time.currentPeriodStart,,,1638327497,False,,True,True,1.0,False,9540831,2,45,15,False,1638327491.0,1638320400,cuiaba-palmeiras,False,True,BR,IR,,,,,,,,,,,False,overall,False,False,9540831,cuiaba-palmeiras,BR,Brazil,BR,BR,Brazil,BR,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
23032022,10204368,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,#004990,#d1a02f,Brazil,brazil,Football,football,1,13,brazil,46697,372,True,False,False,False,303,2,5863,Paulista Série A1 2022,2022,False,40001,4.0,Quarterfinal,quarterfinal,4.0,nOsAP,100,Ended,finished,1.0,Sao Paulo,Allianz Parque,45000.0,15699.0,BR,Brazil,,,,,,,,,,,,,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209465,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,45000.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Ituano,ituano,Ituano,M,Football,football,1,13887,Marcio Freitas,marcio-freitas,M. Freitas,800945.0,BR,Brazil,Itu,Estadio Municipal Doutor Novelli Junior,15000.0,13204,BR,Brazil,ITU,False,False,0,2025,BR,Brazil,Ituano,#c1394e,#181d25,#181d25,-713491200.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1648088940.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,time.currentPeriodStart,,,1648088944,False,,True,True,1.0,False,10204368,2,45,15,False,1648088940.0,1648082100,ituano-palmeiras,False,,,,,,,,,,,,,1.0,False,overall,False,False,10204368,ituano-palmeiras,BR,Brazil,BR,BR,Brazil,BR,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29062022,10341622,CONMEBOL Libertadores,conmebol-libertadores,South America,south-america,Football,football,1,1470,south-america,CONMEBOL Libertadores,conmebol-libertadores,#573215,#dfaf49,South America,south-america,Football,football,1,1470,south-america,215031,384,True,False,False,False,594,2,309,Copa Libertadores 2022,2022,False,40174,8.0,Round of 16,round-of-16,8.0,nOsQuc,100,Ended,finished,2.0,Asuncion,General Pablo Rojas,45876.0,986.0,PY,Paraguay,Wilmar Roldan,wilmar-roldan,1514.0,80.0,44.0,292.0,1.0,football,Football,52513.0,CO,Colombia,Cerro Porteño,cerro-porteno,Cerro Porteño,M,Football,football,1,22306,Victor Bernay,victor-bernay,V. Bernay,793575.0,AR,Argentina,Asuncion,General Pablo Rojas,45876.0,986,PY,Paraguay,CPO,False,False,0,5991,PY,Paraguay,Cerro Porteño,#cc0000,#003366,#003366,-1806710400.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209544,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,4.0,1656547691.0,homeScore.period2,awayScore.period2,,,,,,,1662625197,False,,True,True,1.0,False,10341622,2,45,15,False,1656547691.0,1656540900,cerro-porteno-palmeiras,False,True,AR,BO,BR,CL,EC,NJ,PE,PY,UY,VE,XA,2.0,False,overall,False,False,10341622,cerro-porteno-palmeiras,,,,,,,1.0,,,,,,,XB,IR,GR,RU,CH,CA,,,,,,,,,,,,,,
28032021,9310528,Paulista Série A1,paulista-serie-a1,Brazil,brazil,Football,football,1,13,brazil,Paulista Série A1,paulista-serie-a1,#004990,#d1a02f,Brazil,brazil,Football,football,1,13,brazil,48196,372,True,False,False,False,305,1,57411,Paulista Série A1 2021,2021,False,35402,6.0,,,,nOsEO,70,Canceled,canceled,,Ribeirao Preto,Estadio Santa Cruz,29292.0,25279.0,BR,Brazil,,,,,,,,,,,,,Botafogo-SP,botafogo-sp,Botafogo-SP,M,Football,football,1,12349,Paulo Gomes,paulo-gomes,P. Gomes,785391.0,PT,Portugal,Ribeirão Preto,Estadio Santa Cruz,29300.0,25095,BR,Brazil,BOT,False,False,0,1979,BR,Brazil,Botafogo-SP,#ffffff,#ff0000,#ff0000,-1616457600.0,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,,,,,,,,,,,,,,status.code,status.description,status.type,,,,,,1616440340,False,,,,1.0,False,9310528,2,45,15,False,,1616954400,botafogo-sp-palmeiras,False,,,,,,,,,,,,,,False,overall,False,False,9310528,botafogo-sp-palmeiras,BR,Brazil,BR,BR,Brazil,BR,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10042019,8140683,"CONMEBOL Libertadores, Group F",conmebol-libertadores-group-f,South America,south-america,Football,football,1,1470,south-america,CONMEBOL Libertadores,conmebol-libertadores,#573215,#dfaf49,South America,south-america,Football,football,1,1470,south-america,215551,384,True,False,False,False,588,1,2933,Copa Libertadores 2019,2019,False,19989,4.0,,,,nOsfxc,100,Ended,finished,1.0,Sao Paulo,Allianz Parque,43713.0,15699.0,BR,Brazil,Roberto Tobar,roberto-tobar,775.0,35.0,21.0,169.0,1.0,football,Football,548866.0,CL,Chile,Palmeiras,palmeiras,Palmeiras,M,Football,football,1,209961,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,PT,Portugal,Sao Paulo,Allianz Parque,43713.0,15699,BR,Brazil,PAL,False,False,0,1963,BR,Brazil,Palmeiras,#339966,#336633,#336633,-1746748800.0,Junior Barranquilla,junior-barranquilla,Junior Barranquilla,M,Football,football,1,19762,Arturo Reyes,arturo-reyes,A. Reyes,790885.0,CO,Colombia,Barranquilla,Estadio Metropolitano Roberto Melendez,46692.0,1594,CO,Colombia,JUN,False,False,0,6105,CO,Colombia,Junior Barranquilla,#cc0000,#ffffff,#ffffff,-1432771200.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1554949225.0,status.code,status.description,status.type,homeScore.normaltime,awayScore.normaltime,,,,1554949234,False,,True,True,1.0,False,8140683,2,45,15,False,1554949225.0,1554942600,junior-barranquilla-palmeiras,False,,,,,,,,,,,,,,False,overall,False,False,8140683,junior-barranquilla-palmeiras,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
