date,code,text,homeScore,awayScore,isLive,time,addedTime,reversedPeriodTime,incidentType,length,playerIn_name,playerIn_slug,playerIn_shortName,playerIn_position,playerIn_userCount,playerIn_id,playerOut_name,playerOut_firstName,playerOut_lastName,playerOut_slug,playerOut_shortName,playerOut_position,playerOut_userCount,playerOut_id,id,isHome,incidentClass,playerIn_firstName,playerIn_lastName,playerOut_fieldTranslations_nameTranslation_ar,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,playerName,reason,rescinded,assist1_name,assist1_firstName,assist1_lastName,assist1_slug,assist1_shortName,assist1_position,assist1_userCount,assist1_id,playerIn_fieldTranslations_nameTranslation_ar,injury,manager_name,manager_slug,manager_shortName,manager_id,manager_fieldTranslations_nameTranslation_ar,player_jerseyNumber,playerIn_jerseyNumber,playerOut_jerseyNumber,assist1_jerseyNumber,confirmed,sequence,description,assist1_fieldTranslations_nameTranslation_ar
30052021,9441414,,,,,54.0,,37.0,card,,,,,,,,,,,,,,,,119861429.0,False,yellow,,,,Matías Viña,,,matias-vina,M. Viña,D,1941.0,875295.0,"فينا, ماتياس",Matías Viña,Foul,False,,,,,,,,,,,,,,,,17,,,,,,,
30052021,9441414,HT,0.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30052021,9441414,,,,,45.0,0.0,1.0,injuryTime,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,FT,3.0,0.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,90.0,0.0,1.0,injuryTime,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,88.0,,3.0,substitution,,Eduard Atuesta,eduard-atuesta,E. Atuesta,M,913.0,846468.0,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,7967.0,840020.0,121015166.0,True,regular,,,رافائيل فييغا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,85.0,,6.0,substitution,,Wesley,wesley,Wesley,F,699.0,985766.0,Gabriel Veron,,,gabriel-veron,G. Veron,F,2668.0,1002819.0,121015152.0,True,regular,,,فيرون,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,85.0,,6.0,substitution,,Rafael Navarro,rafael-navarro,R. Navarro,F,889.0,985427.0,Rony,,,rony,Rony,F,3825.0,835260.0,121015151.0,True,regular,,,روني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,85.0,,6.0,substitution,,Mayke,mayke,Mayke,D,940.0,273329.0,Dudu,,,dudu,Dudu,M,4179.0,147464.0,121015153.0,True,regular,,,دودو,,,,,,,,,,,,,,,,,,,,,مايكي,,,,,,,,,,,,,,
23042022,10114033,,,,,79.0,,12.0,card,,,,,,,,,,,,,,,,120284221.0,False,yellow,,,,Lucas Piton,,,lucas-piton,Lucas Piton,D,880.0,982174.0,,Lucas Piton,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,78.0,,13.0,substitution,,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,962.0,590324.0,Murilo,,,murilo,Murilo,D,1227.0,874729.0,121015124.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,74.0,,17.0,substitution,,Victor Cantillo,victor-cantillo,Victor Cantillo,M,881.0,355802.0,Du Queiroz,,,du-queiroz,Du Queiroz,M,674.0,1128129.0,121015117.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,3.0,0.0,,71.0,,20.0,goal,,,,,,,,,,,,,,,,160954967.0,True,regular,,,,Dudu,,,dudu,Dudu,M,4179.0,147464.0,دودو,,,,Zé Rafael,,,ze-rafael,Z. Rafael,M,1387.0,329069.0,,,,,,,,,,,,,,,
23042022,10114033,,,,,62.0,,29.0,substitution,,Jô,jo,Jô,F,563.0,17878.0,Júnior Moraes,,,junior-moraes,Júnior Moraes,F,519.0,108426.0,121015094.0,False,regular,,,Junior Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,62.0,,29.0,substitution,,Adson,adson,Adson,M,1088.0,1105970.0,Gustavo Mantuan,,,gustavo-mantuan,Gustavo Mantuan,M,794.0,1066790.0,121015093.0,False,regular,Adson,,,,,,,,,,,,,,,,,,,,,,,أدسون,,,,,,,,,,,,,,
23042022,10114033,,,,,62.0,,29.0,substitution,,Willian,willian,Willian,M,10167.0,31417.0,Róger Guedes,,,roger-guedes,Róger Guedes,F,6108.0,777341.0,121015092.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,ويليان,,,,,,,,,,,,,,
23042022,10114033,,,,,50.0,,41.0,card,,,,,,,,,,,,,,,,120284192.0,True,yellow,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2788.0,220833.0,غوميز,Gustavo Gómez,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,46.0,,45.0,substitution,,Renato Augusto,renato-augusto,Renato Augusto,M,3335.0,34152.0,Maycon,,,maycon,Maycon,M,1011.0,831778.0,121015057.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,HT,2.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,45.0,0.0,1.0,injuryTime,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,,,,27.0,,19.0,card,,,,,,,,,,,,,,,,120284162.0,False,yellow,,,,Maycon,,,maycon,Maycon,M,1011.0,831778.0,,Maycon,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
23042022,10114033,,2.0,0.0,,19.0,,27.0,goal,,,,,,,,,,,,,,,,160953571.0,True,regular,,,,Rony,,,rony,Rony,F,3825.0,835260.0,روني,,,,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,7967.0,840020.0,,,,,,,,,,,,,,,رافائيل فييغا
23042022,10114033,,1.0,0.0,,14.0,,32.0,goal,,,,,,,,,,,,,,,,160953483.0,True,regular,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2788.0,220833.0,غوميز,,,,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,7967.0,840020.0,,,,,,,,,,,,,,,رافائيل فييغا
24032021,9422383,FT,1.0,1.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24032021,9422383,,,,,90.0,2.0,1.0,card,,,,,,,,,,,,,,,,119774159.0,False,yellow,,,,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,M,387.0,1046794.0,,Gabriel Silva,Foul,False,,,,,,,,,,,,,,,,49,,,,,,,
24032021,9422383,,,,,90.0,0.0,1.0,injuryTime,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24032021,9422383,,,,,85.0,,6.0,substitution,,Coutinho,coutinho,Coutinho,F,15.0,1085437.0,Diego Tavares,,,diego-tavares,D. Tavares,M,21.0,871003.0,120137160.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,27,,,,,
24032021,9422383,,,,,82.0,,9.0,substitution,,Gabriel Silva,gabriel-silva,Gabriel Silva,M,387.0,1046794.0,Lucas Esteves,,,lucas-esteves,Lucas Esteves,D,171.0,1387272.0,120137157.0,False,regular,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,6,,,,,
24032021,9422383,,,,,72.0,,19.0,substitution,,Serginho,serginho,Serginho,M,3.0,870702.0,Fábio Bahia,,,fabio-bahia,F. Bahia,M,10.0,345623.0,120137155.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
24032021,9422383,,,,,64.0,,27.0,substitution,,Patrick Vieira,patrick-vieira,P. Vieira,M,12.0,829482.0,Ítalo,,,italo,Ítalo,M,13.0,874262.0,120137153.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,,,,,
24032021,9422383,,,,,63.0,,28.0,substitution,,Newton,newton,Newton,F,48.0,1024043.0,Rafael Elias,,,rafael-elias,Rafael Elias,F,280.0,928527.0,120137161.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40,,,,,
24032021,9422383,,,,,60.0,,31.0,card,,,,,,,,,,,,,,,,119774153.0,True,yellow,,,,Fábio Bahia,,,fabio-bahia,F. Bahia,M,10.0,345623.0,,Fábio Bahia,Foul,False,,,,,,,,,,,,,,,,5,,,,,,,
24032021,9422383,,,,,46.0,,45.0,substitution,,Pablo Alves,pablo-alves,Pablo,M,4.0,1064027.0,Julinho,,,julinho,Julinho,D,2.0,848471.0,120137143.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,
24032021,9422383,,,,,46.0,,45.0,substitution,,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,84.0,1047680.0,Victor Guilherme,,,victor-guilherme,Guilherme,D,5.0,558828.0,120137142.0,True,regular,Gabriel Inocêncio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,
24032021,9422383,,,,,46.0,,45.0,substitution,,Victor Luis,victor-luis,Victor Luis,D,257.0,252781.0,Matías Viña,,,matias-vina,M. Viña,D,1941.0,875295.0,120137145.0,False,regular,,,"فينا, ماتياس",,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,
24032021,9422383,,,,,46.0,,45.0,substitution,,Luan,luan,Luan,D,759.0,250351.0,Renan,,,renan,Renan,D,304.0,1002510.0,120137144.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,,,,
24032021,9422383,HT,1.0,1.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24032021,9422383,,,,,45.0,0.0,1.0,injuryTime,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24032021,9422383,,,,,44.0,,2.0,card,,,,,,,,,,,,,,,,119774143.0,False,yellow,,,,Danilo,,,danilo,Danilo,M,3809.0,1064039.0,أوليفيرا ، دانيلو,Danilo,Foul,False,,,,,,,,,,,,,,,,28,,,,,,,
24032021,9422383,,1.0,1.0,,40.0,,6.0,goal,,,,,,,,,,,,,,,,143730921.0,False,penalty,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2799.0,220833.0,غوميز,,,,,,,,,,,,,,,,,,,15,,,,,,,
24032021,9422383,,,,,37.0,,9.0,varDecision,,,,,,,,,,,,,,,,5682.0,False,penaltyNotAwarded,,,,Rony,,,rony,Rony,F,3832.0,835260.0,روني,,,,,,,,,,,,,,,,,,,10,,,,False,,,
24032021,9422383,,,,,32.0,,14.0,card,,,,,,,,,,,,,,,,119774138.0,True,yellow,,,,Julinho,,,julinho,Julinho,D,2.0,848471.0,,Julinho,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
24032021,9422383,,1.0,0.0,,29.0,,17.0,goal,,,,,,,,,,,,,,,,143730568.0,True,regular,,,,Diego Tavares,,,diego-tavares,D. Tavares,M,21.0,871003.0,,,,,Daniel Costa,,,daniel-costa,D. Costa,M,19.0,840122.0,,,,,,,,27,,,,,,,
24032021,9422383,,,,,27.0,,19.0,substitution,,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,230.0,559582.0,Gustavo Garcia,,,gustavo-garcia,G. Garcia,D,478.0,1002443.0,120137128.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,,,,,
24032021,9422383,,,,,24.0,,22.0,card,,,,,,,,,,,,,,,,119774137.0,False,red,,,,Weverton,,,weverton,Weverton,G,2685.0,243529.0,ويفرتون,Weverton,Professional foul last man,False,,,,,,,,,,,,,,,,21,,,,,,,
24032021,9422383,,,,,-5.0,,6.0,card,,,,,,,,,,,,,,,,119774155.0,False,yellow,,,,,,,,,,,,,João Miguel Barreto Martins,Argument,False,,,,,,,,,,,João Martins,joao-miguel-barreto-martins,João Martins,798328.0,,,,,,,,,
08062019,8177117,FT,1.0,0.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08062019,8177117,,,,,90.0,3.0,1.0,card,,,,,,,,,,,,,,,,119225246.0,True,yellow,,,,Zé Rafael,,,ze-rafael,Z. Rafael,M,1391.0,329069.0,,Zé Rafael,Foul,False,,,,,,,,,,,,,,,,8,,,,,,,
08062019,8177117,,,,,90.0,0.0,1.0,injuryTime,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08062019,8177117,,,,,85.0,,6.0,substitution,,Thiago Santos,thiago-santos,Thiago Santos,M,279.0,378590.0,Felipe Melo,,,felipe-melo,F. Melo,D,1449.0,4811.0,119308495.0,True,injury,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,29,30,,,,,
08062019,8177117,,,,,81.0,,10.0,substitution,,Bruno Nazário,bruno-nazario,B. Nazário,M,209.0,288247.0,Paulo André,,,paulo-andre,P. André,D,14.0,16653.0,119308498.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,"نازاريو, برونو",,,,,,,,88,13,,,,,
08062019,8177117,,1.0,0.0,,80.0,,11.0,goal,,,,,,,,,,,,,,,,126158693.0,True,penalty,,,,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,8015.0,840020.0,رافائيل فييغا,,,,,,,,,,,,,,,,,,,23,,,,,,,
08062019,8177117,,,,,78.0,,13.0,card,,,,,,,,,,,,,,,,119225250.0,False,yellow,,,,Márcio Azevedo,,,marcio-azevedo,M. Azevedo,D,36.0,39356.0,,Márcio Azevedo,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
08062019,8177117,,,,,67.0,,24.0,substitution,,Raphael Veiga,raphael-veiga,Raphael Veiga,M,8015.0,840020.0,Lucas Lima,,,lucas-lima,L. Lima,M,988.0,244589.0,119308494.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,رافائيل فييغا,,,,,,,,23,23,,,,,
08062019,8177117,,,,,62.0,,29.0,substitution,,Lucas Halter,lucas-halter,L. Halter,D,333.0,905450.0,Léo Pereira,,,leo-pereira,Léo Pereira,D,1696.0,358548.0,119308497.0,False,injury,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,3,4,,,,,
08062019,8177117,,,,,59.0,,32.0,substitution,,Marcelo Cirino,marcelo-cirino,Marcelo Cirino,F,111.0,329027.0,Thonny Anderson,,,thonny-anderson,T. Anderson,M,137.0,923836.0,119308496.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
08062019,8177117,,,,,46.0,,45.0,substitution,,Moisés,moises,Moises,M,559.0,243249.0,Bruno Henrique,,,bruno-henrique,Bruno Henrique,M,389.0,345113.0,119308493.0,True,regular,,,برونو هنريك,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,,,,,
08062019,8177117,HT,0.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08062019,8177117,,,,,45.0,0.0,1.0,injuryTime,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08062019,8177117,,,,,38.0,,8.0,card,,,,,,,,,,,,,,,,119225249.0,False,yellow,,,,Nikão,,,nikao,Nikão,M,496.0,139300.0,,Nikão,,False,,,,,,,,,,,,,,,,10,,,,,,,
08062019,8177117,,,,,35.0,,11.0,card,,,,,,,,,,,,,,,,119225248.0,False,yellow,,,,Wellington,,,wellington,Wellington,M,78.0,39396.0,,Wellington,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
08062019,8177117,,,,,29.0,,17.0,card,,,,,,,,,,,,,,,,119225247.0,False,yellow,,,,Léo Pereira,,,leo-pereira,Léo Pereira,D,1696.0,358548.0,,Léo Pereira,Foul,False,,,,,,,,,,,,,,,,4,,,,,,,
08062019,8177117,,,,,12.0,,34.0,card,,,,,,,,,,,,,,,,119225245.0,True,yellow,,,,Felipe Melo,,,felipe-melo,F. Melo,D,1449.0,4811.0,,Felipe Melo,Foul,False,,,,,,,,,,,,,,,,30,,,,,,,
10092020,8747793,FT,0.0,2.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092020,8747793,,,,,90.0,0.0,1.0,injuryTime,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092020,8747793,,,,,85.0,,6.0,card,,,,,,,,,,,,,,,,119552416.0,True,yellowRed,,,,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,207.0,121221.0,,Danilo Avelar,Foul,False,,,,,,,,,,,,,,,,22,,,,,,,
10092020,8747793,,,,,84.0,,7.0,substitution,,Sidcley,sidcley,Sidcley,D,112.0,592086.0,Lucas Piton,,,lucas-piton,Lucas Piton,D,891.0,982174.0,119769422.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,سيدكلي,,,,,,,,16,6,,,,,
10092020,8747793,,,,,82.0,,9.0,substitution,,Ramires,ramires,Ramires,M,309.0,33110.0,Zé Rafael,,,ze-rafael,Z. Rafael,M,1391.0,329069.0,119769427.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,
10092020,8747793,,,,,82.0,,9.0,substitution,,Rony,rony,Rony,F,3832.0,835260.0,Lucas Lima,,,lucas-lima,L. Lima,M,988.0,244589.0,119769426.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,روني,,,,,,,,10,23,,,,,
10092020,8747793,,,,,81.0,,10.0,card,,,,,,,,,,,,,,,,119552415.0,True,yellow,,,,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,207.0,121221.0,,Danilo Avelar,Foul,False,,,,,,,,,,,,,,,,22,,,,,,,
10092020,8747793,,,,,80.0,,11.0,card,,,,,,,,,,,,,,,,119552418.0,False,yellow,,,,Zé Rafael,,,ze-rafael,Z. Rafael,M,1391.0,329069.0,,Zé Rafael,Foul,False,,,,,,,,,,,,,,,,8,,,,,,,
10092020,8747793,,,,,76.0,,15.0,substitution,,Léo Natel,leo-natel,L. Natel,M,212.0,875905.0,Rómulo Otero,,,romulo-otero,R. Otero,M,763.0,845323.0,119769420.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,23,,,,,
10092020,8747793,,,,,76.0,,15.0,substitution,,Mateus Vital,mateus-vital,Mateus Vital,M,668.0,823653.0,Victor Cantillo,,,victor-cantillo,Victor Cantillo,M,899.0,355802.0,119769421.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,24,,,,,
10092020,8747793,,,,,70.0,,21.0,card,,,,,,,,,,,,,,,,119552414.0,True,yellow,,,,Rómulo Otero,,,romulo-otero,R. Otero,M,763.0,845323.0,,Rómulo Otero,Foul,False,,,,,,,,,,,,,,,,23,,,,,,,
10092020,8747793,,,,,66.0,,25.0,substitution,,Bruno Henrique,bruno-henrique,Bruno Henrique,M,389.0,345113.0,Mayke,,,mayke,Mayke,D,937.0,273329.0,119769425.0,False,regular,,,مايكي,,,,,,,,,,,,,,,,,,,,,برونو هنريك,,,,,,,,8,12,,,,,
10092020,8747793,,0.0,2.0,,65.0,,26.0,goal,,,,,,,,,,,,,,,,134216715.0,False,regular,,,,Gabriel Veron,,,gabriel-veron,G. Veron,F,2669.0,1002819.0,فيرون,,,,Willian,,,willian,Willian,F,606.0,146308.0,,,,,,,,7,,,11,,,,ويليان
10092020,8747793,,,,,61.0,,30.0,substitution,,Gabriel Veron,gabriel-veron,G. Veron,F,2669.0,1002819.0,Wesley,,,wesley,Wesley,F,697.0,985766.0,119769424.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,فيرون,,,,,,,,7,11,,,,,
10092020,8747793,,,,,61.0,,30.0,substitution,,Willian,willian,Willian,F,606.0,146308.0,Luiz Adriano,,,luiz-adriano,L. Adriano,F,763.0,39438.0,119769423.0,False,injury,,,,,,,,,,,,,,,,,,,,,,,,ويليان,True,,,,,,,11,9,,,,,
10092020,8747793,,,,,60.0,,31.0,card,,,,,,,,,,,,,,,,119552417.0,False,yellow,,,,Mayke,,,mayke,Mayke,D,937.0,273329.0,مايكي,Mayke,Foul,False,,,,,,,,,,,,,,,,12,,,,,,,
10092020,8747793,,,,,46.0,,45.0,substitution,,Éderson,ederson,Éderson,M,2156.0,946888.0,Gustavo Silva,,,gustavo-silva,Gustavo Silva,F,737.0,863283.0,119769419.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,إيدرسون,,,,,,,,13,19,,,,,
10092020,8747793,,,,,46.0,,45.0,substitution,,Michel Macedo,michel-macedo,M. Macedo,D,90.0,42564.0,Ramiro,,,ramiro,Ramiro,M,307.0,330693.0,119769418.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,
10092020,8747793,HT,0.0,1.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092020,8747793,,,,,45.0,0.0,1.0,injuryTime,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092020,8747793,,0.0,1.0,,43.0,,3.0,goal,,,,,,,,,,,,,,,,134216714.0,False,penalty,,,,Luiz Adriano,,,luiz-adriano,L. Adriano,F,763.0,39438.0,,,,,,,,,,,,,,,,,,,,9,,,,,,,
10092020,8747793,,,,,41.0,,5.0,card,,,,,,,,,,,,,,,,119552413.0,True,red,,,,Fagner,,,fagner,Fagner,D,1756.0,25554.0,,Fagner,Professional handball,False,,,,,,,,,,,,,,,,23,,,,,,,
10092020,8747793,,,,,35.0,,11.0,card,,,,,,,,,,,,,,,,119552412.0,True,yellow,,,,Ramiro,,,ramiro,Ramiro,M,307.0,330693.0,,Ramiro,Foul,False,,,,,,,,,,,,,,,,17,,,,,,,
16072023,11067565,FT,0.0,0.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,90.0,1.0,1.0,substitution,,Gabriel,gabriel,Gabriel,M,424.0,242052.0,Enner Valencia,,,enner-valencia,Enner Valencia,F,7675.0,106456.0,121890588.0,True,regular,,,إينير ڢالينسيا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,90.0,0.0,1.0,injuryTime,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,89.0,,2.0,substitution,,Luiz Adriano,luiz-adriano,L. Adriano,F,766.0,39438.0,Rômulo,,,romulo,Rômulo,M,164.0,989384.0,121890587.0,True,injury,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
16072023,11067565,,,,,82.0,,9.0,card,,,,,,,,,,,,,,,,120823805.0,False,yellow,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2785.0,220833.0,غوميز,Gustavo Gómez,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,75.0,,16.0,substitution,,Lucca,lucca,L. Holanda,F,211.0,1199435.0,Wanderson,,,wanderson,Wanderson,M,693.0,247483.0,121890566.0,True,regular,Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,71.0,,20.0,substitution,,Breno Lopes,breno-lopes,Breno Lopes,F,782.0,937552.0,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,7959.0,840020.0,121890557.0,False,regular,,,رافائيل فييغا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,71.0,,20.0,substitution,,Endrick,endrick,Endrick,F,36973.0,1174937.0,José López,José López,,jose-lopez,José López,F,1272.0,1094179.0,121890558.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,إندريك,,,,,,,,,,,,,,
16072023,11067565,,,,,66.0,,25.0,substitution,,Richard Ríos,richard-rios,R. Ríos,M,2199.0,1015292.0,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,1980.0,974556.0,121890551.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,46.0,,45.0,substitution,,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,298.0,887155.0,Gabriel Mercado,,,gabriel-mercado,Gabriel Mercado,D,511.0,128376.0,121890533.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,46.0,,45.0,substitution,,Campanharo,campanharo,Campanharo,M,205.0,220094.0,Charles Aránguiz,,,charles-aranguiz,C. Aránguiz,M,2250.0,18304.0,121890532.0,True,regular,,,"أرانجويز, تشارلز",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,HT,0.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,45.0,0.0,1.0,injuryTime,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,38.0,,8.0,card,,,,,,,,,,,,,,,,120823747.0,False,yellow,,,,José López,José López,,jose-lopez,José López,F,1272.0,1094179.0,,José López,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,32.0,,14.0,card,,,,,,,,,,,,,,,,120823741.0,False,yellow,,,,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,1980.0,974556.0,,Gabriel Menino,Argument,False,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,25.0,,21.0,card,,,,,,,,,,,,,,,,120823735.0,True,yellow,,,,Vitão,,,vitao,Vitão,D,530.0,876625.0,,Vitão,Argument,False,,,,,,,,,,,,,,,,,,,,,,,
16072023,11067565,,,,,-5.0,,6.0,card,,,,,,,,,,,,,,,,120823782.0,True,yellow,,,,,,,,,,,,,Mano Menezes,Argument,False,,,,,,,,,,,Mano Menezes,mano-menezes,Mano Menezes,108391.0,,,,,,,,,
03102021,9540852,FT,1.0,1.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03102021,9540852,,,,,90.0,0.0,1.0,injuryTime,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
